;id;f0_mean;f0_std;duration;energy;tfidf;Participant;words_id
810;1000;0.59296;34.8493628858;0.95364;1.00669;2.33239370449;A;Bed002.w.1,802
811;1001;0.42017;44.30384784;0.37504;0.88725;0.792784067042;A;Bed002.w.1,804
812;1002;1.18028;22.2238114375;0.22642;1.05675;0.566673118344;A;Bed002.w.1,805
813;1003;1.40097;6.3444236281;0.88550;1.06419;5.2478858351;A;Bed002.w.1,806
814;1004;1.32379;0.6023601875;0.38210;1.04598;0.723530507805;A;Bed002.w.1,807
815;1005;1.71738;21.2966137452;0.57831;1.05406;3.49859055673;A;Bed002.w.1,808
816;1006;1.31436;31.18355095;1.08000;1.03727;6.99718111346;A;Bed002.w.1,809
817;1007;0.74848;47.1224512535;0.97895;0.97123;6.99718111346;A;Bed002.w.1,810
818;1008;0.58103;47.7399926281;0.65310;0.91935;0.0144187923188;A;Bed002.w.1,811
819;1009;1.28097;0.564754888889;0.62275;1.07941;0.00699578195707;A;Bed002.w.1,812
820;1010;0.68346;53.5350419136;1.24771;0.86568;3.49859055673;A;Bed002.w.1,813
821;1011;0.93894;41.3681282156;1.00000;1.00000;6.99718111346;A;Bed002.w.1,814
822;1012;1.00539;12.121000875;0.38210;1.00208;0.723530507805;A;Bed002.w.1,815
823;1013;0.70544;43.2923401235;0.85876;0.92965;1.74929527837;A;Bed002.w.1,816
824;1014;0.69118;40.0445084911;0.89172;0.92517;1.74929527837;A;Bed002.w.1,817
825;1015;0.99132;21.8015149877;0.44578;0.89750;0.723530507805;A;Bed002.w.1,818
826;1016;0.17296;21.7118072222;1.21545;0.74477;1.49939595288;A;Bed002.w.1,819
827;1017;0.00000;0.0;0.25003;0.58578;0.792784067042;A;Bed002.w.1,821
828;1018;1.11717;45.8954933058;0.49505;1.08489;2.79887244538;A;Bed002.w.1,824
829;1019;0.97878;39.3165477511;0.87866;0.97408;2.79887244538;A;Bed002.w.1,827
830;1020;0.99768;25.0475086667;0.20000;1.08231;0.045901967124;A;Bed002.w.1,828
831;1021;0.95233;33.9758182147;1.00000;1.00000;6.99718111346;A;Bed002.w.1,829
832;1022;0.73099;39.3342517083;0.66102;0.98095;0.823197778054;A;Bed002.w.1,830
833;1023;0.00000;0.0;0.38210;0.91219;0.723530507805;A;Bed002.w.1,831
834;1024;0.33501;35.1052709263;0.77922;0.90911;1.16619685224;A;Bed002.w.1,832
835;1025;0.62160;41.1992010496;0.99526;0.86897;4.66478740897;A;Bed002.w.1,833
836;1026;1.18581;16.8346086116;0.46032;0.93067;0.956136549665;A;Bed002.w.1,834
837;1027;1.19844;30.5740349388;0.38210;0.91560;0.723530507805;A;Bed002.w.1,835
838;1028;0.74175;37.5891990309;1.10000;0.97491;3.49859055673;A;Bed002.w.1,836
839;1029;0.82351;38.140810415;1.00000;0.86556;6.99718111346;A;Bed002.w.1,837
840;1030;1.10632;9.541029;0.46707;0.74099;0.00699578195707;A;Bed002.w.1,838
841;1031;0.47793;30.8538034286;0.38210;0.73481;0.723530507805;A;Bed002.w.1,839
842;1032;0.80158;37.7328861719;0.65421;0.87671;3.99838920769;A;Bed002.w.1,840
843;1033;0.83145;36.2690836076;0.99805;0.77258;0.999597301923;A;Bed002.w.1,841
844;1034;1.22031;16.7109067107;0.55238;1.18972;0.956136549665;A;Bed002.w.1,843
845;1035;0.92060;37.9971383989;1.09804;1.05344;1.14239691648;A;Bed002.w.1,844
846;1036;1.19297;56.1569752344;0.96727;1.15277;0.349859055673;A;Bed002.w.1,846
847;1037;1.01391;61.6468026133;0.71354;1.05673;0.853314769934;A;Bed002.w.1,847
848;1038;0.93418;51.7905125087;1.00000;1.00000;6.99718111346;A;Bed002.w.1,848
849;1039;1.28574;16.3869637956;2.48580;1.01530;0.954161060926;A;Bed002.w.1,849
850;1040;0.83222;43.8524099073;1.00000;1.00000;6.99718111346;A;Bed002.w.1,850
851;1041;0.92242;39.9963614854;1.00000;1.00000;6.99718111346;A;Bed002.w.1,851
852;1042;0.98007;26.8420745785;0.50635;0.97321;0.956136549665;A;Bed002.w.1,852
853;1043;0.79526;39.9308686032;1.00000;1.00000;6.99718111346;A;Bed002.w.1,853
854;1044;0.70316;40.7386589941;1.00000;1.00000;6.99718111346;A;Bed002.w.1,854
855;1045;0.71170;35.7353862222;1.29182;1.04650;0.792784067042;A;Bed002.w.1,855
856;1046;0.84622;53.1124316667;0.66687;1.11451;0.446035449464;A;Bed002.w.1,856
857;1047;1.15412;25.244355037;0.43736;1.06264;0.584778825044;A;Bed002.w.1,857
858;1048;0.84411;42.9383392917;0.61979;0.92880;0.787182875264;A;Bed002.w.1,858
859;1049;0.96615;36.1442266803;0.72838;0.96241;1.52112632901;A;Bed002.w.1,859
860;1050;1.20004;7.32936132653;0.54338;0.95631;0.655985729387;A;Bed002.w.1,860
861;1051;0.76266;41.874051728;1.00763;0.96347;0.874647639183;A;Bed002.w.1,861
862;1052;0.78643;40.8991532438;1.78716;1.01090;0.749697976442;A;Bed002.w.1,862
863;1053;0.91970;33.2490601344;0.66092;0.96567;1.37199629676;A;Bed002.w.1,864
864;1054;1.12708;2.35534046259;1.21303;0.94623;0.0136159812736;A;Bed002.w.1,869
865;1055;1.12377;4.04140328;0.91636;0.95492;0.349859055673;A;Bed002.w.1,870
866;1056;1.15993;2.0904435;0.38210;0.99193;0.723530507805;A;Bed002.w.1,871
867;1057;0.66376;40.2287836759;1.13333;0.96641;6.99718111346;A;Bed002.w.1,872
868;1058;0.86295;38.2378508776;0.73650;0.90764;0.956136549665;A;Bed002.w.1,873
869;1059;0.69500;43.6208756944;0.44749;0.80894;0.655985729387;A;Bed002.w.1,874
870;1060;0.72692;41.5342158811;0.84783;0.98618;3.49859055673;A;Bed002.w.1,875
871;1061;0.88106;25.2122653828;0.89358;0.85011;0.749697976442;A;Bed002.w.1,876
872;1062;0.92813;13.3638702992;1.23115;0.86466;0.446035449464;A;Bed002.w.1,877
873;1063;0.87232;50.7286954556;0.70755;1.07935;0.225715519789;A;Bed002.w.1,879
874;1064;1.19939;48.7723431303;0.69469;1.08561;0.249899325481;A;Bed002.w.1,880
875;1065;0.79107;54.1643115702;0.49978;0.98260;0.467677915038;A;Bed002.w.1,881
876;1066;0.45008;45.1982355556;0.53436;0.92735;0.0144187923188;A;Bed002.w.1,882
877;1067;0.83168;48.49532641;1.13158;0.98226;3.49859055673;A;Bed002.w.1,883
878;1068;0.40539;41.3086590017;2.08211;0.98635;0.687223145072;A;Bed002.w.1,884
879;1069;1.10168;28.612163044;1.38710;1.07773;0.0816791569665;A;Bed002.w.1,885
880;1070;0.63474;54.6364091429;0.89059;0.97512;0.0144187923188;A;Bed002.w.1,886
881;1071;1.29581;10.2927564198;0.50946;1.06126;0.723530507805;A;Bed002.w.1,887
882;1072;0.80268;39.8770584637;0.97959;1.06402;6.99718111346;A;Bed002.w.1,888
883;1073;0.94919;28.338685668;0.69980;1.08503;1.37199629676;A;Bed002.w.1,890
884;1074;1.13044;21.4590400288;0.96718;0.99534;0.538244701035;A;Bed002.w.1,892
885;1075;0.83596;39.351293125;0.77720;1.04361;1.86591496359;A;Bed002.w.1,893
886;1076;0.76438;47.4110296955;0.81606;1.01174;1.86591496359;A;Bed002.w.1,895
887;1077;1.20340;1.38169233333;0.14360;0.94910;0.00617163427046;A;Bed002.w.1,896
888;1078;1.21698;1.38873411111;1.00000;1.00000;1.16619685224;A;Bed002.w.1,897
889;1079;0.82852;37.44089865;1.16166;0.99036;0.749697976442;A;Bed002.w.1,898
890;1080;0.76227;44.1629719527;0.82788;0.94233;0.723530507805;A;Bed002.w.1,899
891;1081;1.06030;22.8168388673;1.79523;1.00258;0.956136549665;A;Bed002.w.1,902
892;1082;1.19482;3.46783476923;1.00419;1.07365;0.874647639183;A;Bed002.w.1,904
893;1083;0.36453;39.2219946939;0.74388;0.79573;2.0868785777;A;Bed002.w.1,906
894;1084;1.04618;27.8101462007;0.89744;1.04209;1.49939595288;A;Bed002.w.1,907
895;1085;1.27443;1.80766804082;0.46185;1.08934;0.0939919851062;A;Bed002.w.1,908
896;1086;1.24562;2.07733466667;0.66836;1.01257;0.381664424371;A;Bed002.w.1,909
897;1087;1.21642;4.472254625;0.23934;0.97286;0.00617163427046;A;Bed002.w.1,910
898;1088;1.19551;3.24523209573;1.00000;1.00000;6.99718111346;A;Bed002.w.1,911
899;1089;0.83460;36.9716641136;0.99083;0.90622;5.2478858351;A;Bed002.w.1,912
900;1090;0.68517;41.5131733222;1.00000;1.04487;6.99718111346;A;Bed002.w.1,913
901;1091;1.10086;17.2642065937;1.10801;1.01167;1.37199629676;A;Bed002.w.1,915
902;1092;1.56970;13.4582155309;0.91858;1.10624;1.34561175259;A;Bed002.w.1,919
903;1093;1.53281;9.42317883045;0.72414;1.08801;0.0024061833265;A;Bed002.w.1,920
904;1094;1.39315;3.67373576471;0.73333;1.11311;1.10481807055;A;Bed002.w.1,921
905;1095;1.34217;1.02547817188;0.82313;1.10462;0.0136159812736;A;Bed002.w.1,922
906;1096;1.29626;2.00670378512;0.16667;1.11469;0.045901967124;A;Bed002.w.1,923
907;1097;1.35512;3.64319586395;0.71795;1.14416;3.49859055673;A;Bed002.w.1,924
908;1098;0.83775;39.4357296875;0.94142;1.05156;2.79887244538;A;Bed002.w.1,925
909;1099;0.48314;43.666722;0.41672;0.94333;0.792784067042;A;Bed002.w.1,927
910;1100;1.31587;1.9302999723;0.75758;1.02471;3.49859055673;A;Bed002.w.1,933
911;1101;1.04579;24.9514480408;0.81356;0.93126;0.823197778054;A;Bed002.w.1,934
912;1102;0.80390;37.2600248994;0.71186;0.88851;0.823197778054;A;Bed002.w.1,937
913;1103;0.98911;25.9119043781;0.60260;0.99859;1.37199629676;A;Bed002.w.1,940
914;1104;0.87460;47.4282516096;1.00000;1.00000;3.49859055673;A;Bed002.w.1,942
915;1105;0.35176;39.7400265;0.72558;1.05423;0.538244701035;A;Bed002.w.1,943
916;1106;0.95531;41.9716687639;0.85906;1.02948;1.74929527837;A;Bed002.w.1,944
917;1107;1.29406;0.837411513889;0.59841;1.02968;0.0455630398086;A;Bed002.w.1,945
918;1108;0.97269;33.8122629231;0.94737;1.01471;1.74929527837;A;Bed002.w.1,946
919;1109;0.76718;46.22559792;0.75451;0.91649;1.96795718816;A;Bed002.w.1,947
920;1110;0.85276;39.524315503;0.85843;0.99810;1.28895441564;A;Bed002.w.1,948
921;1111;1.01329;39.4465643906;1.00000;1.00000;6.99718111346;A;Bed002.w.1,949
922;1112;1.16428;10.8618046299;1.16456;1.03909;6.99718111346;A;Bed002.w.1,950
923;1113;1.14473;7.21604885319;1.05634;0.99047;0.765316684285;A;Bed002.w.1,954
924;1114;1.00870;29.2200015237;1.00000;1.00000;6.99718111346;A;Bed002.w.1,955
925;1115;1.35113;14.5167155904;0.83544;0.96091;6.99718111346;A;Bed002.w.1,956
926;1116;1.06945;41.3989479228;0.90043;0.93015;1.74929527837;A;Bed002.w.1,958
927;1117;1.11794;20.714317808;1.70317;1.10397;0.956136549665;A;Bed002.w.1,960
928;1118;1.14797;8.58622807183;0.88605;1.16783;0.874647639183;A;Bed002.w.1,961
929;1119;0.96912;38.9287359289;0.82857;1.08564;0.956136549665;A;Bed002.w.1,962
930;1120;1.29157;0.879229041322;0.50327;1.06253;1.14239691648;A;Bed002.w.1,963
931;1121;1.09150;25.4174044541;1.09257;1.02443;1.52112632901;A;Bed002.w.1,964
932;1122;1.36126;10.4551234422;0.52485;1.04406;1.37199629676;A;Bed002.w.1,966
933;1123;0.87424;32.9226498125;0.28720;1.02651;0.00617163427046;A;Bed002.w.1,968
934;1124;0.88368;44.3709035873;0.85714;1.04042;4.66478740897;A;Bed002.w.1,969
935;1125;1.21566;1.91422361778;0.57143;1.05611;1.74929527837;A;Bed002.w.1,970
936;1126;1.10891;6.171415;0.46030;0.98753;0.603205268402;A;Bed002.w.1,971
937;1127;0.39265;38.7512826373;1.00000;1.00000;6.99718111346;A;Bed002.w.1,972
938;1128;0.68064;36.6168630612;0.79388;0.88396;1.2064105368;A;Bed002.w.1,973
939;1129;0.53287;50.1675548438;0.27261;0.99302;0.467677915038;A;Bed002.w.1,976
940;1130;0.69027;45.4901996719;0.56029;0.87909;1.52112632901;A;Bed002.w.1,977
941;1131;0.95710;39.7509689091;0.78333;0.92679;2.33239370449;A;Bed002.w.1,978
942;1132;1.03951;31.317140416;0.64148;1.03958;1.37199629676;A;Bed002.w.1,980
943;1133;1.33545;5.9792214898;1.18519;1.09711;2.23909795631;A;Bed002.w.1,982
944;1134;1.22220;1.4044024;0.82857;1.10609;0.956136549665;A;Bed002.w.1,984
945;1135;1.21110;0.227809;0.38210;0.95367;0.723530507805;A;Bed002.w.1,985
946;1136;1.54837;52.3224229231;0.89362;1.14667;3.76771290725;A;Bed002.w.1,986
947;1137;0.44774;42.6092140595;1.45231;1.04201;6.99718111346;A;Bed002.w.1,987
948;1138;1.16166;58.3287110556;0.56390;1.10222;0.687223145072;A;Bed002.w.1,989
949;1139;1.70899;8.54720084024;0.59064;1.05401;0.467677915038;A;Bed002.w.1,990
950;1140;1.21359;33.7558217273;1.34829;0.99798;2.0868785777;A;Bed002.w.1,991
951;1141;1.01249;50.8383457778;0.57441;0.86765;0.00617163427046;A;Bed002.w.1,992
952;1142;1.27403;35.3417023176;1.17925;1.08296;0.839661733615;A;Bed002.w.1,993
953;1143;0.75460;46.2803835822;0.94643;1.04634;3.49859055673;A;Bed002.w.1,994
954;1144;0.53984;40.4823722222;1.17647;0.97596;0.451431039578;A;Bed002.w.1,995
955;1145;1.04366;24.4378791742;0.71923;0.97396;1.37199629676;A;Bed002.w.1,997
956;1146;0.61848;46.5818571;0.37504;0.93671;0.792784067042;A;Bed002.w.1,999
957;1147;1.27030;43.048784237;1.31612;1.18707;0.538244701035;A;Bed002.w.2,000
958;1148;1.58864;12.8245308;0.57315;1.13800;0.723530507805;A;Bed002.w.2,001
959;1149;1.48787;8.12006872336;1.67890;1.04358;2.33239370449;A;Bed002.w.2,002
960;1150;1.33072;22.6156385668;1.00000;1.00000;6.99718111346;A;Bed002.w.2,003
961;1151;0.65193;40.91771125;0.59064;0.91536;0.467677915038;A;Bed002.w.2,004
962;1152;1.08273;43.1724022007;1.95856;1.11539;0.792784067042;A;Bed002.w.2,005
963;1153;1.05878;27.7371924386;1.00000;1.00000;6.99718111346;A;Bed002.w.2,006
964;1154;0.89512;45.7335180988;0.30189;0.90904;0.566673118344;A;Bed002.w.2,008
965;1155;0.97101;40.1818186627;1.00000;1.00000;6.99718111346;A;Bed002.w.2,009
966;1156;0.97223;36.6126352917;0.83122;0.98605;0.0144187923188;A;Bed002.w.2,010
967;1157;0.88086;39.8363394204;2.84990;0.94269;0.0144187923188;A;Bed002.w.2,011
968;1158;1.37050;4.49050939844;0.60731;1.02189;0.655985729387;A;Bed002.w.2,012
969;1159;1.40108;0.02454375;0.54491;1.14925;0.00699578195707;A;Bed002.w.2,013
970;1160;1.00346;41.288080903;0.88073;0.93926;3.49859055673;A;Bed002.w.2,014
971;1161;1.08114;37.2201410496;1.09582;1.02427;1.04957716702;A;Bed002.w.2,015
972;1162;0.56545;43.9619777732;1.38583;1.05829;0.00926778955425;A;Bed002.w.2,016
973;1163;0.97377;27.939610068;1.99464;1.08954;0.603205268402;A;Bed002.w.2,017
974;1164;1.12257;24.1567287211;0.68936;1.04585;3.76771290725;A;Bed002.w.2,018
975;1165;0.58568;41.1360815039;1.13231;0.97392;6.99718111346;A;Bed002.w.2,019
976;1166;0.47250;42.7050576;0.53436;0.77424;0.0144187923188;A;Bed002.w.2,020
977;1167;1.24126;6.18258583333;0.64275;0.99147;1.31197145877;A;Bed002.w.2,021
978;1168;0.74465;41.9134108066;1.00000;1.00000;6.99718111346;A;Bed002.w.2,022
979;1169;0.93774;25.6828515041;0.71731;0.98441;0.666398201282;A;Bed002.w.2,023
980;1170;1.16935;1.86956406049;1.00000;1.00000;6.99718111346;A;Bed002.w.2,024
981;1171;1.23688;3.4656371358;0.41428;1.02248;0.956136549665;A;Bed002.w.2,026
982;1172;1.05328;39.1005732961;0.95823;1.06345;2.09915433404;A;Bed002.w.2,029
983;1173;1.02991;31.9664535041;0.70051;0.98448;0.723530507805;A;Bed002.w.2,030
984;1174;0.96732;46.7071986971;1.63551;1.08040;3.99838920769;A;Bed002.w.2,031
985;1175;0.94452;36.1896059683;0.68936;0.97702;3.76771290725;A;Bed002.w.2,032
986;1176;0.72130;43.9313019533;1.03385;0.96435;6.99718111346;A;Bed002.w.2,033
987;1177;1.25160;1.80947112;0.87400;0.97753;0.381664424371;A;Bed002.w.2,034
988;1178;1.18226;4.1752078;0.43333;1.03512;0.045901967124;A;Bed002.w.2,035
989;1179;0.39221;37.9797279796;0.75451;0.88481;1.96795718816;A;Bed002.w.2,040
990;1180;0.94145;23.6356373611;0.54521;0.97504;0.467677915038;A;Bed002.w.2,041
991;1181;1.13699;3.07849021429;0.81374;1.06870;0.00617163427046;A;Bed002.w.2,042
992;1182;0.68794;38.860498375;1.00000;1.00000;6.99718111346;A;Bed002.w.2,043
993;1183;0.82102;42.6459122235;1.00000;1.00000;6.99718111346;A;Bed002.w.2,044
994;1184;0.53521;43.4109819645;0.86809;0.89432;4.66478740897;A;Bed002.w.2,045
995;1185;0.44010;41.1477124709;0.97561;0.95377;6.99718111346;A;Bed002.w.2,046
996;1186;0.50922;42.6140414815;0.37504;0.90454;0.792784067042;A;Bed002.w.2,048
997;1187;1.00700;23.6568496267;0.93754;0.94082;0.571198458242;A;Bed002.w.2,051
998;1188;0.73667;37.5013141633;0.78694;0.91422;0.279887244538;A;Bed002.w.2,052
999;1189;0.80672;38.3746230249;0.48597;0.87627;1.37199629676;A;Bed002.w.2,054
1000;1190;0.58765;40.8552731361;1.00000;1.00000;6.99718111346;A;Bed002.w.2,056
1001;1191;0.35727;35.878482963;0.47498;1.03442;0.0144187923188;A;Bed002.w.2,057
1002;1192;1.18948;55.9927817969;0.80289;0.97726;0.773372649382;A;Bed002.w.2,058
1003;1193;1.10105;47.2399327911;0.89655;0.82253;1.29577428027;A;Bed002.w.2,059
1004;1194;0.06282;8.2805918125;0.35624;0.63396;0.0144187923188;A;Bed002.w.2,060
1005;1195;0.61617;50.6266729587;0.46483;0.71230;0.773372649382;A;Bed002.w.2,061
1006;1196;1.27433;5.04116466436;0.97222;0.95190;2.79887244538;A;Bed002.w.2,062
1007;1197;1.27760;20.2579557562;0.70588;0.90740;1.74929527837;A;Bed002.w.2,066
1008;1198;0.58047;55.6422798099;0.98540;0.89835;1.55492913632;A;Bed002.w.2,067
1009;1200;1.77340;5.0544202716;0.37504;1.07543;0.792784067042;A;Bed002.w.2,073
1010;1201;1.77602;3.51021316667;0.63343;1.09281;1.55492913632;A;Bed002.w.2,074
1011;1202;1.69930;1.69235420408;0.38210;1.17570;0.723530507805;A;Bed002.w.2,075
1012;1203;1.70405;15.1726769917;0.96154;1.03720;3.49859055673;A;Bed002.w.2,077
1013;1204;1.92139;4.98560496;0.64815;1.00523;0.999597301923;A;Bed002.w.2,078
1014;1205;1.72950;11.2630098503;0.94737;0.90474;1.16619685224;A;Bed002.w.2,079
1015;1206;1.50379;13.7224943636;0.48333;1.19942;0.045901967124;A;Bed002.w.2,080
1016;1207;0.44229;43.1096139446;0.97635;0.91161;2.0868785777;A;Bed002.w.2,082
1017;1208;0.94608;47.5039503889;0.71694;1.05304;0.571198458242;A;Bed002.w.2,083
1018;1209;1.43119;1.53865422222;0.67896;1.09603;1.23479666708;A;Bed002.w.2,084
1019;1210;1.46781;1.87161461538;1.32075;1.09570;2.33239370449;A;Bed002.w.2,085
1020;1211;1.46312;5.87633415625;0.33507;1.11785;0.00617163427046;A;Bed002.w.2,086
1021;1212;1.36599;3.91978610727;0.89809;1.06005;6.99718111346;A;Bed002.w.2,087
1022;1213;0.83583;41.9682480741;0.69277;0.96520;0.0939919851062;A;Bed002.w.2,089
1023;1214;0.72102;46.5473443469;0.80473;0.95465;2.05799444514;A;Bed002.w.2,090
1024;1215;1.28488;4.96220730556;0.50709;1.04887;0.773372649382;A;Bed002.w.2,091
1025;1216;1.28354;6.47900049861;1.03974;1.11652;0.0136159812736;A;Bed002.w.2,092
1026;1217;1.18956;5.83176366077;1.25714;1.03772;2.33239370449;A;Bed002.w.2,093
1027;1218;0.96784;28.6199320957;0.85531;0.98032;1.37199629676;A;Bed002.w.2,095
1028;1219;1.22586;12.9582780859;0.61803;1.12182;1.39943622269;A;Bed002.w.2,097
1029;1220;1.21359;2.15200280889;0.70445;1.03122;1.04957716702;A;Bed002.w.2,098
1030;1221;1.23559;0.213550888889;0.61374;1.07248;0.603205268402;A;Bed002.w.2,099
1031;1222;0.97577;33.1294229414;1.15805;1.02941;0.538244701035;A;Bed002.w.2,100
1032;1223;1.22669;16.1399426254;1.79523;0.99736;0.956136549665;A;Bed002.w.2,102
1033;1224;1.16054;2.32326044898;1.15186;1.09254;0.874647639183;A;Bed002.w.2,103
1034;1225;1.27003;4.25103168;0.89313;0.90975;3.93591437632;A;Bed002.w.2,105
1035;1226;1.22584;0.61277928125;0.38210;0.91244;0.723530507805;A;Bed002.w.2,106
1036;1227;1.02310;24.2278462;0.66383;0.93264;3.76771290725;A;Bed002.w.2,107
1037;1228;0.85570;39.6606665799;0.88615;0.96500;6.99718111346;A;Bed002.w.2,108
1038;1229;1.22402;4.08193497656;0.87460;1.00340;0.956136549665;A;Bed002.w.2,109
1039;1230;0.71058;42.8148852267;0.82857;0.96185;0.956136549665;A;Bed002.w.2,110
1040;1231;0.87052;34.9678724267;0.91525;0.92316;6.99718111346;A;Bed002.w.2,111
1041;1232;1.17433;1.465731875;0.53106;1.05167;0.437323819591;A;Bed002.w.2,112
1042;1233;1.11711;6.42654106122;0.38210;1.09323;0.723530507805;A;Bed002.w.2,113
1043;1234;0.74383;39.7583111072;1.00000;1.00000;6.99718111346;A;Bed002.w.2,114
1044;1235;0.84534;37.4518662284;0.83343;1.01727;0.792784067042;A;Bed002.w.2,116
1045;1236;1.30962;6.615139875;0.44578;1.05025;0.723530507805;A;Bed002.w.2,118
1046;1237;1.82341;16.7613797037;0.80420;1.12306;1.39943622269;A;Bed002.w.2,119
1047;1238;1.16244;60.6127953728;0.59524;1.00865;1.39943622269;A;Bed002.w.2,120
1048;1239;0.96377;48.3920394222;0.48189;1.06185;1.74929527837;A;Bed002.w.2,121
1049;1240;1.29767;2.4923127438;0.49978;1.00466;0.467677915038;A;Bed002.w.2,122
1050;1241;0.85129;42.7442140741;0.44578;0.88553;0.723530507805;A;Bed002.w.2,123
1051;1242;0.54948;42.9178380796;0.92683;0.93053;6.99718111346;A;Bed002.w.2,124
1052;1243;0.63766;41.1654663673;0.69606;0.85964;1.74929527837;A;Bed002.w.2,125
1053;1244;0.64716;40.6184061806;0.58340;0.76439;0.792784067042;A;Bed002.w.2,127
1054;1245;0.00000;0.0;0.65090;0.60216;2.0868785777;A;Bed002.w.2,128
1055;1246;0.67249;45.0225173333;0.38032;0.82961;0.773372649382;A;Bed002.w.2,129
1056;1247;0.53299;40.14326575;0.25355;1.04654;0.773372649382;A;Bed002.w.2,131
1057;1248;0.65647;46.14726312;0.66667;1.02816;1.95921071177;A;Bed002.w.2,132
1058;1249;1.14506;24.4450689716;0.92063;0.87319;6.99718111346;A;Bed002.w.2,133
1059;1250;0.75293;49.9032074464;1.00000;1.00000;6.99718111346;A;Bed002.w.2,134
1060;1251;0.68277;45.7104974815;1.12855;0.93361;0.446035449464;A;Bed002.w.2,135
1061;1252;0.26355;32.2218022422;1.29084;0.76759;0.0165809978992;A;Bed002.w.2,137
1062;1253;0.53064;43.5995508099;0.92598;0.85184;0.285599229121;A;Bed002.w.2,138
1063;1254;0.43269;39.8888751094;1.09756;0.88400;6.99718111346;A;Bed002.w.2,139
1064;1273;1.24959;5.82831953463;1.10526;0.95495;0.922705201775;A;Bed002.w.2,165
1065;1274;0.87840;40.020304105;1.01075;0.86779;1.57079576016;A;Bed002.w.2,167
1066;1275;1.09566;39.2960402721;1.28888;1.06675;0.956136549665;A;Bed002.w.2,169
1067;1276;1.44064;0.668730842975;0.32488;1.20387;0.874647639183;A;Bed002.w.2,170
1068;1277;0.77541;54.9662903806;0.97635;0.91960;2.0868785777;A;Bed002.w.2,172
1069;1278;1.04919;63.21743704;0.41320;0.97232;1.31197145877;A;Bed002.w.2,173
1070;1279;1.66104;6.08078475;0.37234;1.05982;0.0189113003066;A;Bed002.w.2,174
1071;1280;1.21052;37.1349096667;0.14360;0.91203;0.00617163427046;A;Bed002.w.2,175
1072;1281;0.99230;40.2739287101;1.70000;0.97404;0.411598889027;A;Bed002.w.2,176
1073;1282;0.00000;0.0;0.79889;0.77933;1.96795718816;A;Bed002.w.2,178
1074;1283;0.72487;45.496119375;0.70039;0.79030;1.86591496359;A;Bed002.w.2,180
1075;1284;0.79816;40.2412748194;0.88714;1.08083;0.0181509237703;A;Bed002.w.2,183
1076;1285;0.78845;39.5890981667;0.64229;0.98707;0.839661733615;A;Bed002.w.2,184
1077;1286;1.22102;1.01650720661;0.58065;0.91202;1.55492913632;A;Bed002.w.2,185
1078;1287;1.22799;0.730352231405;0.60137;1.01426;1.4577460653;A;Bed002.w.2,186
1079;1288;1.21767;1.93526333333;0.58974;0.98557;3.49859055673;A;Bed002.w.2,187
1080;1289;1.30909;2.39649998347;0.49978;0.92231;0.467677915038;A;Bed002.w.2,188
1081;1290;1.29882;2.03726958449;0.96000;0.99291;0.00131107009808;A;Bed002.w.2,189
1082;1292;1.03903;13.4403166667;0.82857;0.98770;0.956136549665;A;Bed002.w.2,193
1083;1293;1.36213;27.6039842976;0.66667;1.15053;1.10481807055;A;Bed002.w.2,196
1084;1294;0.87678;45.0721747901;0.47498;0.98651;0.0144187923188;A;Bed002.w.2,197
1085;1295;1.55194;8.07197656747;1.24528;1.11962;4.66478740897;A;Bed002.w.2,198
1086;1296;1.54396;6.91385622222;0.50946;1.05655;0.723530507805;A;Bed002.w.2,199
1087;1297;1.12145;32.17675561;0.82979;1.15034;2.33239370449;A;Bed002.w.2,200
1088;1298;0.96522;34.6180070522;1.13208;1.01161;0.264044570319;A;Bed002.w.2,201
1089;1299;1.25673;0.937730222222;0.72479;0.98167;0.810199918401;A;Bed002.w.2,202
1090;1300;1.11733;12.0219499949;1.15186;0.97748;0.874647639183;A;Bed002.w.2,206
1091;1301;0.75170;37.7438786667;0.78055;0.98090;0.810199918401;A;Bed002.w.2,208
1092;1302;1.11161;20.2103766116;0.46479;1.01981;0.765316684285;A;Bed002.w.2,211
1093;1303;0.80301;40.8789948;0.85842;0.93309;0.655985729387;A;Bed002.w.2,212
1094;1304;1.20102;1.19223277686;0.46483;1.02039;0.773372649382;A;Bed002.w.2,213
1095;1305;1.02084;22.2753790703;0.82313;0.97416;0.0136159812736;A;Bed002.w.2,214
1096;1306;0.70298;42.4550682;0.41672;0.93155;0.792784067042;A;Bed002.w.2,215
1097;1307;1.44803;5.03125778125;1.04783;0.89879;0.571198458242;A;Bed002.w.2,217
1098;1308;1.28702;10.4885226446;0.57450;0.86889;1.23479666708;A;Bed002.w.2,218
1099;1309;0.77831;34.4823412111;0.69455;0.86507;0.424071582634;A;Bed002.w.2,219
1100;1310;0.20175;24.6804247336;0.86754;0.92723;0.687223145072;A;Bed002.w.2,220
1101;1311;0.00000;0.0;0.50877;0.76316;1.04957716702;A;Bed002.w.2,221
1102;1312;0.00000;0.0;0.74388;1.25262;2.0868785777;A;Bed002.w.2,225
1103;1313;0.00000;0.0;0.25355;1.25497;0.773372649382;A;Bed002.w.2,226
1104;1314;0.00000;0.0;0.86486;1.06619;3.49859055673;A;Bed002.w.2,227
